zinc_id,smiles
ZINC000227596509,CC(=O)OC[C@@H]1O[C@@H](O[C@@]2(COC(C)=O)O[C@@H](COC(C)=O)[C@@H](OC(C)=O)[C@@H]2OC(C)=O)[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O
ZINC000227596514,CC(=O)OC[C@@H]1O[C@](COC(C)=O)(O[C@@H]2O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@@H]2OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O
ZINC000227596523,CC(=O)OC[C@@H]1O[C@H](O[C@@]2(COC(C)=O)O[C@@H](COC(C)=O)[C@@H](OC(C)=O)[C@@H]2OC(C)=O)[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O
ZINC000227596529,CC(=O)OC[C@@H]1O[C@](COC(C)=O)(O[C@H]2O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@@H]2OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O
ZINC000227596598,C=C1[C@H](O)[C@@]23CC[C@@H]4[C@]5(C)CCC[C@@]4([C@@H]4OCCN4C5)[C@@H]2CC[C@@H]1C3
ZINC000227596603,C=C1[C@H](O)[C@@]23CC[C@@H]4[C@@]5(C)CCC[C@]4([C@@H]4OCCN4C5)[C@@H]2CC[C@@H]1C3
ZINC000227596607,C=C1[C@H](O)[C@@]23CC[C@@H]4[C@]5(C)CCC[C@]4([C@@H]4OCCN4C5)[C@@H]2CC[C@@H]1C3
ZINC000227596657,C=C1[C@H](O)[C@@]23CC[C@@H]4[C@]5(C)CCC[C@]4(CN4CCO[C@H]45)[C@@H]2CC[C@@H]1C3
ZINC000227596661,C=C1[C@H](O)[C@@]23CC[C@H]4[C@]5(CCC[C@@]4(C)[C@@H]4OCCN4C5)[C@@H]2CC[C@@H]1C3
ZINC000227596930,CCCCCCCCCCCCCCCCCC(=O)OCCOC[C@@H](OCCOC)[C@@H]1OC[C@@H](OCCOC)[C@@H]1OCCOC
ZINC000227596932,CCCCCCCCCCCCCCCCCC(=O)OCCOC[C@H](OCCOC)[C@@H]1OC[C@@H](OCCOC)[C@@H]1OCCOC
ZINC000227596941,CCCCCCCCCCCCCCCCCC(=O)OCCOC[C@H](OCCOC)[C@H]1OC[C@@H](OCCOC)[C@@H]1OCCOC
ZINC000227596967,C=C[C@H](O)C/C(=N/OS(=O)(=O)O)S[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
ZINC000227596999,CC(C)C[C@H](N)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)O
ZINC000227597004,CC(C)C[C@H](N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)O
ZINC000227597018,N[C@H](Cc1ccccc1)C(=O)N[C@H](Cc1ccccc1)C(=O)N[C@H](Cc1ccccc1)C(=O)O
ZINC000227597025,N[C@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](Cc1ccccc1)C(=O)O
ZINC000227597033,N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](Cc1ccccc1)C(=O)O
ZINC000227597200,C=C1[C@@H](O)CC/C(C)=C/[C@@H]2OC(=O)[C@H](C)[C@@H]2C[C@H]1OC(C)=O
ZINC000227597205,C=C1[C@@H](O)CC/C(C)=C\[C@@H]2OC(=O)[C@@H](C)[C@@H]2C[C@H]1OC(C)=O
ZINC000227597208,C=C1[C@@H](O)CC/C(C)=C/[C@@H]2OC(=O)[C@@H](C)[C@@H]2C[C@H]1OC(C)=O
ZINC000230080501,C=C(CO)C(=O)O[C@@H]1CC(=C)[C@@H]2CC(=O)C(=C)[C@@H]2[C@@H]2OC(=O)C(=C)[C@@H]21
ZINC000230522541,CCOC(=O)/C=C/c1ccc(O[Si](C)(C)C)c(O[Si](C)(C)C)c1
ZINC000238733506,C=C[C@H](C#CC#C[C@@H](O)/C=C\CCCCCCC)OC(C)=O
ZINC000238809530,C[C@@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@H](O[C@H]3CC[C@@]4(C)C(=CC[C@H]5[C@@H]6C[C@@H]7O[C@]8(CC[C@@H](C)CO8)[C@@H](C)[C@@H]7[C@@]6(C)CC[C@@H]54)C3)O[C@@H]2CO)[C@H](O)[C@H](O)[C@H]1O
ZINC000238809628,CC(=O)OC[C@H]1O[C@@H](OC[C@H]2O[C@@H](O[C@]3(COC(C)=O)O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@@H]3OC(C)=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]2OC(C)=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O
ZINC000238809629,CC(=O)OC[C@H]1O[C@H](OC[C@H]2O[C@H](O[C@]3(COC(C)=O)O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@@H]3OC(C)=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]2OC(C)=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O
ZINC000238809630,CC(=O)OC[C@H]1O[C@@H](OC[C@H]2O[C@H](O[C@]3(COC(C)=O)O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@@H]3OC(C)=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]2OC(C)=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O
ZINC000238809631,CC(=O)OC[C@H]1O[C@H](OC[C@H]2O[C@@H](O[C@]3(COC(C)=O)O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@@H]3OC(C)=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]2OC(C)=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O
ZINC000242498440,C=C1C[C@@]23CC[C@H]4[C@@](C)(CCC[C@@]4(C)C(=O)O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H]2CC[C@]1(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C3
ZINC000245224222,C[C@@H]1C(=O)O[C@@H]2[C@H](O)[C@]34[C@@H]5C[C@H](C(C)(C)C)[C@]36[C@H](OC(=O)[C@@H]6O)O[C@@]4(C(=O)O5)[C@]12O
ZINC000245224223,C[C@@H]1C(=O)O[C@@H]2[C@H](O)[C@]34[C@@H]5C[C@H](C(C)(C)C)[C@]36[C@H](OC(=O)[C@@H]6O)O[C@]4(C(=O)O5)[C@]12O
ZINC000245224225,C[C@@H]1C(=O)O[C@@H]2[C@H](O)[C@]34[C@@H]5C[C@H](C(C)(C)C)[C@]36[C@H](OC(=O)[C@@H]6O)O[C@]4(C(=O)O5)[C@@]12O
ZINC000245224226,C[C@@H]1C(=O)O[C@@H]2[C@H](O)[C@]34[C@@H]5C[C@H](C(C)(C)C)[C@]36[C@H](OC(=O)[C@@H]6O)O[C@@]4(C(=O)O5)[C@@]12O
ZINC000245224268,C=C1C[C@@]23CC[C@H]4[C@@](C)(CCC[C@@]4(C)C(=O)O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H]2CC[C@]1(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C3
ZINC000247855347,O[C@@H]1CCCN2C[C@H]3C[C@@H](CN4CCCC[C@@H]34)[C@H]12
ZINC000247855352,O[C@@H]1CCCN2C[C@H]3C[C@@H](CN4CCCC[C@H]34)[C@@H]12
ZINC000247855355,O[C@@H]1CCCN2C[C@H]3C[C@@H](CN4CCCC[C@H]34)[C@H]12
ZINC000248148303,C[C@@H]1C(=O)O[C@@H]2[C@H](O)[C@]34[C@@H]5OC(=O)[C@]3(O[C@@H]3OC(=O)[C@H](O)[C@]34[C@H](C(C)(C)C)[C@@H]5O)[C@@]12O
ZINC000248148306,C[C@@H]1C(=O)O[C@@H]2[C@H](O)[C@]34[C@@H]5OC(=O)[C@]3(O[C@@H]3OC(=O)[C@H](O)[C@]34[C@H](C(C)(C)C)[C@@H]5O)[C@]12O
ZINC000248148309,C[C@@H]1C(=O)O[C@@H]2[C@H](O)[C@]34[C@@H]5OC(=O)[C@]3(O[C@@H]3OC(=O)[C@H](O)[C@]34[C@H](C(C)(C)C)[C@H]5O)[C@]12O
ZINC000248148312,C[C@@H]1C(=O)O[C@@H]2[C@H](O)[C@]34[C@@H]5OC(=O)[C@]3(O[C@@H]3OC(=O)[C@H](O)[C@]34[C@H](C(C)(C)C)[C@H]5O)[C@@]12O
ZINC000251729501,CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC1=O
ZINC000253387930,C=C1C[C@@]23CC[C@H]4[C@@](C)(CCC[C@@]4(C)C(=O)O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H]2CC[C@]1(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H]1O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O)C3
ZINC000253497337,N#C[C@@H](O[C@H]1O[C@@H](CO[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O)c1ccccc1
ZINC000253497338,N#C[C@@H](O[C@H]1O[C@@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O)c1ccccc1
ZINC000253497339,N#C[C@@H](O[C@H]1O[C@@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O)c1ccccc1
ZINC000253497340,N#C[C@@H](O[C@H]1O[C@@H](CO[C@@H]2O[C@H](CO)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O)c1ccccc1
ZINC000253529712,CC(=O)OC(C)(C)/C=C/C(=O)[C@](C)(O)[C@@H]1[C@H](O)C[C@]2(C)[C@@H]3CC=C4[C@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]12C
ZINC000253529713,CC(=O)OC(C)(C)/C=C/C(=O)[C@](C)(O)[C@@H]1[C@H](O)C[C@]2(C)[C@@H]3CC=C4[C@H](C=C(O)C(=O)C4(C)C)[C@@]3(C)C(=O)C[C@]12C
ZINC000253529714,CC(=O)OC(C)(C)/C=C/C(=O)[C@](C)(O)[C@@H]1[C@H](O)C[C@]2(C)[C@@H]3CC=C4[C@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@@]12C
ZINC000253529715,CC(=O)OC(C)(C)/C=C/C(=O)[C@](C)(O)[C@@H]1[C@H](O)C[C@]2(C)[C@@H]3CC=C4[C@H](C=C(O)C(=O)C4(C)C)[C@@]3(C)C(=O)C[C@@]12C
ZINC000253643197,O=C1C[C@@H]2OCC=C3C[N@+]4([O-])CC[C@]56c7ccccc7N1[C@H]5[C@H]2[C@H]3C[C@@H]64
ZINC000253643213,O=C1C[C@@H]2OCC=C3C[N@@+]4([O-])CC[C@]56c7ccccc7N1[C@H]5[C@H]2[C@H]3C[C@@H]64
ZINC000253982901,[O-][N@+]12CCCC[C@H]1CCC[C@H]2CO
ZINC000253982903,[O-][N@+]12CCCC[C@@H]1CCC[C@@H]2CO
ZINC000253982904,[O-][N@+]12CCCC[C@H]1CCC[C@@H]2CO
ZINC000253982905,[O-][N@+]12CCCC[C@@H]1CCC[C@H]2CO
ZINC000254079197,C[C@H]1O[C@H](O[C@@H]2C=C3CC[C@@H]4[C@H](CC[C@]5(C)[C@@H](c6ccc(=O)oc6)CC[C@]45O)[C@]3(C)CC2)[C@H](O)[C@@H](O[C@H]2O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]2O)[C@@H]1O
ZINC000254079199,C[C@@H]1O[C@H](O[C@@H]2C=C3CC[C@@H]4[C@H](CC[C@]5(C)[C@@H](c6ccc(=O)oc6)CC[C@]45O)[C@]3(C)CC2)[C@H](O)[C@@H](O[C@H]2O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]2O)[C@@H]1O
ZINC000254079202,C[C@H]1O[C@@H](O[C@@H]2C=C3CC[C@@H]4[C@H](CC[C@]5(C)[C@@H](c6ccc(=O)oc6)CC[C@]45O)[C@]3(C)CC2)[C@H](O)[C@@H](O[C@H]2O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]2O)[C@@H]1O
ZINC000254079204,C[C@@H]1O[C@@H](O[C@@H]2C=C3CC[C@@H]4[C@H](CC[C@]5(C)[C@@H](c6ccc(=O)oc6)CC[C@]45O)[C@]3(C)CC2)[C@H](O)[C@@H](O[C@H]2O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]2O)[C@@H]1O
ZINC000254141638,COc1cc(O[C@H]2O[C@@H](COC(=O)c3cc(O)c(O)c(O)c3)[C@H](O)[C@@H](O)[C@@H]2O)ccc1O
ZINC000254169496,C=C1C[C@H](O)[C@@H]2C(=C)C(=O)O[C@@H]2[C@@H]2[C@H](C)C(=O)C[C@H]12
ZINC000254169498,C=C1C[C@H](O)[C@@H]2C(=C)C(=O)O[C@@H]2[C@H]2[C@@H]1CC(=O)[C@@H]2C
ZINC000254169501,C=C1C(=O)O[C@H]2[C@@H]1[C@@H](O)CC(=C)[C@@H]1CC(=O)[C@H](C)[C@H]12
ZINC000255197592,CC1(C)CC[C@]2(C(=O)O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6O[C@H](C(=O)O)[C@@H](O)[C@H](O[C@@H]7OC[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1
ZINC000255201070,C[C@@H]1O[C@@H](O[C@@H]2[C@@H](CO)O[C@@H](O[C@H]3CC[C@]4(C)[C@H]5CC[C@@]6(C)[C@@H](C[C@@H]7O[C@](O)(CC[C@@H](C)CO[C@@H]8O[C@H](CO)[C@@H](O)[C@H](O)[C@H]8O)[C@@H](C)[C@@H]76)[C@@H]5CC[C@@H]4C3)[C@H](O)[C@H]2O)[C@H](O)[C@H](O)[C@H]1O
ZINC000255201455,C=C1C[C@@]23CC[C@H]4[C@@](C)(CCC[C@@]4(C)C(=O)O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H]2CC[C@]1(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O)C3
ZINC000255222329,C[C@H]1CC[C@@]2(OC1)O[C@H]1C[C@H]3[C@@H]4CC[C@@H]5C[C@@H](O[C@@H]6O[C@H](CO)[C@@H](O[C@@H]7OC[C@H](O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C
ZINC000255262519,C[C@@H]1O[C@@H](O[C@@H]2[C@@H](CO)O[C@@H](O[C@H]3CC[C@@]4(C)C(=CC[C@H]5[C@@H]6C[C@@H]7O[C@](O)(CC[C@@H](C)CO[C@@H]8O[C@H](CO)[C@@H](O)[C@H](O)[C@H]8O)[C@@H](C)[C@@H]7[C@@]6(C)CC[C@@H]54)C3)[C@H](O)[C@H]2O)[C@H](O)[C@H](O)[C@H]1O
ZINC000255264052,C=C[C@H]1[C@H](O[C@@H]2O[C@H](COC(C)=O)[C@@H](OC(=O)c3cccc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)c3O)[C@H](OC(C)=O)[C@H]2OC(=O)c2ccccc2)OC=C2C(=O)OCC[C@H]21
ZINC000255266049,C[C@H]1[C@H]2[C@H](C[C@H]3[C@@H]4CC[C@@H]5C[C@@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)CC[C@]5(C)[C@H]4CC[C@@]32C)O[C@]1(O)CC[C@@H](C)CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
ZINC000255270402,C[C@H]1CC[C@@H]2[C@@H](C)[C@H]3[C@H](C[C@H]4[C@@H]5CC=C6C[C@@H](O[C@@H]7O[C@H](CO)[C@@H](O[C@@H]8O[C@@H](C)[C@H](O)[C@@H](O)[C@H]8O)[C@H](O)[C@H]7O[C@@H]7O[C@@H](C)[C@H](O)[C@@H](O)[C@H]7O)CC[C@]6(C)[C@H]5CC[C@@]43C)N2C1
ZINC000255972295,C[C@@H]1C(=O)O[C@H]2C[C@]34[C@H]5C[C@@H](C(C)(C)C)[C@@]36[C@H](O)C(=O)O[C@H]6O[C@@]4(C(=O)O5)[C@]21O
ZINC000256002067,CCN1C[C@]2(COC)[C@H]3[C@H](OC)[C@H]4[C@@H]1[C@]3([C@@H](OC)C[C@H]2O)[C@@H]1C[C@@]2(O)[C@H](O)[C@@H]1[C@]4(O)[C@H](O)[C@H]2OC
ZINC000256002068,CCN1C[C@]2(COC)[C@H]3[C@H](OC)[C@H]4[C@@H]1[C@]3([C@@H](OC)C[C@H]2O)[C@@H]1C[C@]2(O)[C@@H](OC)[C@@H](O)[C@@]4(O)[C@H]1[C@H]2O
ZINC000256002069,CCN1C[C@]2(COC)[C@H]3[C@H](OC)[C@H]4[C@@H]1[C@]3([C@@H](OC)C[C@H]2O)[C@@H]1C[C@@]2(O)[C@@H](O)[C@@H]1[C@]4(O)[C@H](O)[C@H]2OC
ZINC000256002070,CCN1C[C@]2(COC)[C@H]3[C@H](OC)[C@H]4[C@@H]1[C@]3([C@@H](OC)C[C@H]2O)[C@@H]1C[C@]2(O)[C@@H](OC)[C@@H](O)[C@@]4(O)[C@H]1[C@@H]2O
ZINC000256081003,CC[C@H](C)C(=O)O[C@@H]1C[C@@H](C)CC[C@H]1C(C)C
ZINC000256106843,CC(=O)O[C@H]1C[C@]2(O)[C@@H]3CC[C@@H]4C[C@@H](OC(=O)CCCCCCC(=O)N[C@H](CCCN=C(N)N)C(=O)O)CC[C@]4(C)[C@H]3CC[C@]2(C)[C@H]1c1ccoc(=O)c1
ZINC000256106849,CC(=O)O[C@H]1C[C@]2(O)[C@@H]3CC[C@@H]4C[C@@H](OC(=O)CCCCCCC(=O)N[C@@H](CCCN=C(N)N)C(=O)O)CC[C@]4(C)[C@H]3CC[C@]2(C)[C@H]1c1ccoc(=O)c1
ZINC000256106851,CC(=O)O[C@H]1C[C@]2(O)[C@@H]3CC[C@@H]4C[C@@H](OC(=O)CCCCCCC(=O)N[C@@H](CCCN=C(N)N)C(=O)O)CC[C@]4(C)[C@@H]3CC[C@]2(C)[C@H]1c1ccoc(=O)c1
ZINC000256106853,CC(=O)O[C@H]1C[C@]2(O)[C@@H]3CC[C@@H]4C[C@@H](OC(=O)CCCCCCC(=O)N[C@H](CCCN=C(N)N)C(=O)O)CC[C@]4(C)[C@@H]3CC[C@]2(C)[C@H]1c1ccoc(=O)c1
ZINC000256287374,CCCCCCCC/C=C/CCCCCCCC(=O)OCCOC[C@H](OCCO)[C@@H]1OC[C@H](OCCO)[C@H]1OCCO
ZINC000256414356,C[C@]12C[C@H](c3ccoc3)OC(=O)[C@@H]1CC(=O)[C@H]1[C@H]3C[C@@H](C[C@H]12)OC3=O
ZINC000256414364,C[C@]12C[C@H](c3ccoc3)OC(=O)[C@@H]1CC(=O)[C@H]1[C@@H]2C[C@@H]2C[C@H]1C(=O)O2
ZINC000256414367,C[C@]12C[C@H](c3ccoc3)OC(=O)[C@@H]1CC(=O)[C@@H]1[C@@H]2C[C@@H]2C[C@H]1C(=O)O2
ZINC000256443551,C=C1[C@H]2CC[C@H]3[C@@]45CCC[C@@](C)(CN6CCO[C@@H]64)[C@H]5CC[C@]3(C2)[C@@H]1O
ZINC000256787842,CN(C)C=Nc1c(I)cc(I)c(CCC(=O)O)c1I
ZINC000257391343,C=C(C)[C@H]1[C@@H]2C(=O)O[C@@H]1C[C@]1(C)[C@]3(CO3)[C@@H]3O[C@H]3[C@]21O
ZINC000257391344,C=C(C)[C@H]1[C@@H]2C(=O)O[C@@H]1C[C@]1(C)[C@]3(CO3)[C@@H]3O[C@H]3[C@@]21O
ZINC000257391345,C=C(C)[C@H]1[C@@H]2C(=O)O[C@@H]1C[C@@]1(C)[C@]2(O)[C@H]2O[C@H]2[C@@]12CO2
ZINC000257391346,C=C(C)[C@H]1[C@@H]2C(=O)O[C@@H]1C[C@]1(C)[C@]3(CO3)[C@@H]3O[C@@H]3[C@@]21O
ZINC000257393034,CC1=CC[C@]23O[C@]2(C)CC[C@@H]2[C@H](C)C(=O)O[C@@H]2[C@H]13
ZINC000257393035,CC1=CC[C@]23O[C@]2(C)CC[C@@H]2[C@H](C)C(=O)O[C@H]2[C@H]13
ZINC000257393036,CC1=CC[C@]23O[C@]2(C)CC[C@@H]2[C@H](C)C(=O)O[C@@H]2[C@@H]13
ZINC000257407287,O=S(=O)(O)O/N=C(\Cc1c[nH]c2ccccc12)S[C@@H]1O[C@H](CO)[C@H](O)[C@@H](O)[C@H]1O
ZINC000257407288,O=S(=O)(O)O/N=C(\Cc1c[nH]c2ccccc12)S[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O
ZINC000257407289,O=S(=O)(O)O/N=C(\Cc1c[nH]c2ccccc12)S[C@@H]1O[C@H](CO)[C@H](O)[C@@H](O)[C@@H]1O
ZINC000257407290,O=S(=O)(O)O/N=C(\Cc1c[nH]c2ccccc12)S[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@@H]1O
ZINC000257484498,CC[C@@H](C)C(=O)c1c(O)cc(O)cc1O[C@@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O
ZINC000257484499,CC[C@@H](C)C(=O)c1c(O)cc(O)cc1O[C@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O
ZINC000257484500,CC[C@H](C)C(=O)c1c(O)cc(O)cc1O[C@@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O
ZINC000257484501,CC[C@H](C)C(=O)c1c(O)cc(O)cc1O[C@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O
ZINC000257486912,C=C(CO)C(=O)O[C@@H]1CC(=C)[C@@H]2CC(=O)C(=C)[C@@H]2[C@H]2OC(=O)C(=C)[C@H]12
ZINC000257486913,C=C(CO)C(=O)O[C@@H]1CC(=C)[C@@H]2CC(=O)C(=C)[C@@H]2[C@H]2OC(=O)C(=C)[C@@H]12
ZINC000257628094,COc1cc(/C=C/C(=O)O[C@@H]2O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]2O)cc(OC)c1O
ZINC000257695236,CCN1C[C@@]2(CO)CC[C@H](OC)[C@]34[C@H]1[C@](O)([C@H](OC)[C@H]32)[C@]1(O)C[C@@H](OC)[C@@H]2C[C@@H]4[C@@H]1[C@H]2OC
ZINC000257695237,CCN1C[C@@]2(CO)CC[C@H](OC)[C@]34[C@H]1[C@](O)([C@H](OC)[C@H]32)[C@]1(O)C[C@@H](OC)[C@@H]2C[C@@H]4[C@@H]1[C@@H]2OC
ZINC000257695238,CCN1C[C@@]2(CO)CC[C@H](OC)[C@]34[C@H]1[C@](O)([C@@H](OC)[C@H]32)[C@]1(O)C[C@@H](OC)[C@@H]2C[C@@H]4[C@@H]1[C@@H]2OC
ZINC000257695239,CCN1C[C@@]2(CO)CC[C@H](OC)[C@]34[C@H]1[C@](O)([C@@H](OC)[C@H]32)[C@]1(O)C[C@@H](OC)[C@@H]2C[C@@H]4[C@@H]1[C@H]2OC
ZINC000257764629,C[C@@H]1CC[C@H]2[C@H](C)[C@@H]3[C@@H](C[C@@H]4[C@H]5CC=C6C[C@@H](O[C@H]7O[C@@H](CO)[C@H](O)[C@@H](O[C@@H]8O[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]8O)[C@@H]7O[C@@H]7O[C@H](C)[C@@H](O)[C@H](O)[C@@H]7O)CC[C@@]6(C)[C@@H]5CC[C@@]34C)N2C1
ZINC000257764630,C[C@@H]1CC[C@H]2[C@H](C)[C@@H]3[C@@H](C[C@@H]4[C@H]5CC=C6C[C@@H](O[C@H]7O[C@@H](CO)[C@H](O)[C@@H](O[C@@H]8O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]8O)[C@@H]7O[C@@H]7O[C@H](C)[C@@H](O)[C@H](O)[C@@H]7O)CC[C@@]6(C)[C@@H]5CC[C@@]34C)N2C1
ZINC000257764631,C[C@@H]1CC[C@H]2[C@H](C)[C@@H]3[C@@H](C[C@@H]4[C@H]5CC=C6C[C@@H](O[C@H]7O[C@@H](CO)[C@H](O)[C@@H](O[C@@H]8O[C@H](CO)[C@H](O)[C@H](O)[C@@H]8O)[C@@H]7O[C@@H]7O[C@H](C)[C@@H](O)[C@H](O)[C@@H]7O)CC[C@@]6(C)[C@@H]5CC[C@@]34C)N2C1
ZINC000257764632,C[C@@H]1CC[C@H]2[C@H](C)[C@@H]3[C@@H](C[C@@H]4[C@H]5CC=C6C[C@@H](O[C@H]7O[C@@H](CO)[C@H](O)[C@@H](O[C@@H]8O[C@H](CO)[C@H](O)[C@@H](O)[C@@H]8O)[C@@H]7O[C@@H]7O[C@H](C)[C@@H](O)[C@H](O)[C@@H]7O)CC[C@@]6(C)[C@@H]5CC[C@@]34C)N2C1
ZINC000257799589,COc1ccc2c(c1)[C@]13CCN4CC5=CCO[C@@H]6CC(=O)N2[C@H]1[C@@H]6[C@H]5C[C@H]43
ZINC000257799590,COc1ccc2c(c1)[C@]13CCN4CC5=CCO[C@@H]6CC(=O)N2[C@H]1[C@H]6[C@H]5C[C@H]43
ZINC000257799591,COc1ccc2c(c1)[C@]13CCN4CC5=CCO[C@@H]6CC(=O)N2[C@@H]1[C@H]6[C@H]5C[C@H]43
ZINC000261362000,C=C1C[C@@]23CC[C@H]4[C@@](C)(CCC[C@@]4(C)C(=O)O)[C@@H]2CC[C@]1(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C3
ZINC000261515685,CC[C@](C)(O)C(=O)O[C@@H]1C(=O)O[C@@H]2C[C@@H]3C(C)=C[C@H](O)[C@@H](O)[C@]3(C)[C@@H]3[C@]4(O)OC[C@]32[C@H]1[C@@H](C)[C@H]4O
ZINC000261515686,CC[C@](C)(O)C(=O)O[C@@H]1C(=O)O[C@@H]2C[C@@H]3C(C)=C[C@H](O)[C@@H](O)[C@]3(C)[C@H]3[C@]4(O)OC[C@@]23[C@@H]1[C@@H](C)[C@H]4O
ZINC000261515687,CC[C@](C)(O)C(=O)O[C@@H]1C(=O)O[C@@H]2C[C@@H]3C(C)=C[C@H](O)[C@@H](O)[C@]3(C)[C@@H]3[C@]4(O)OC[C@]32[C@@H]1[C@@H](C)[C@H]4O
