molecule_chembl_id,std_smiles,standard_type,IC50_nM,pActividad,activo,scaffold,MW,QED
CHEMBL6001660,C=CC(=O)N1CCOc2ccc(Nc3nc(Nc4ccc(N(C)C(=O)C(F)(F)F)nc4)ncc3C(C)=O)cc21,IC50,55.0,7.259637310505756,1,c1cncc(Nc2nccc(Nc3ccc4c(c3)NCCO4)n2)c1,541.49,0.337
CHEMBL5783875,C=CC(=O)N1CCOc2ccc(Nc3nc(Nc4ccc(N5CCCC5=O)cc4)ncc3C(C)=O)cc21,IC50,55.0,7.259637310505756,1,O=C1CCCN1c1ccc(Nc2nccc(Nc3ccc4c(c3)NCCO4)n2)cc1,498.54,0.368
CHEMBL6041098,C=CC(=O)N1CCOc2ccc(Nc3nc(Nc4ccc(N5CCOCC5)cc4)ncc3C(C)=O)cc21,IC50,10.0,8.0,1,c1cc(Nc2ccc3c(c2)NCCO3)nc(Nc2ccc(N3CCOCC3)cc2)n1,500.56,0.369
CHEMBL5776776,C=CC(=O)N1CCOc2ccc(Nc3nc(Nc4ccc(N5CCOCC5)nc4)ncc3C(C)=O)cc21,IC50,55.0,7.259637310505756,1,c1cc(Nc2ccc3c(c2)NCCO3)nc(Nc2ccc(N3CCOCC3)nc2)n1,501.55,0.368
CHEMBL6029953,C=CC(=O)N1CCOc2ccc(Nc3nc(Nc4ccc(OC)cc4)ncc3C(C)=O)cc21,IC50,55.0,7.259637310505756,1,c1ccc(Nc2nccc(Nc3ccc4c(c3)NCCO4)n2)cc1,445.48,0.414
CHEMBL5887560,C=CC(=O)N1CCOc2ccc(Nc3nc(Nc4ccc(OC)nc4)ncc3C(C)=O)cc21,IC50,55.0,7.259637310505756,1,c1cncc(Nc2nccc(Nc3ccc4c(c3)NCCO4)n2)c1,446.47,0.415
CHEMBL5913484,C=CC(=O)N1CCOc2ccc(Nc3nc(Nc4ccc(OC)nc4)ncc3F)cc21,IC50,55.0,7.259637310505756,1,c1cncc(Nc2nccc(Nc3ccc4c(c3)NCCO4)n2)c1,422.42,0.583
CHEMBL5746567,C=CC(=O)N1CCOc2ccc(Nc3nc(Nc4ccc(OCCO)nc4)ncc3C(C)=O)cc21,IC50,55.0,7.259637310505756,1,c1cncc(Nc2nccc(Nc3ccc4c(c3)NCCO4)n2)c1,476.49,0.312
CHEMBL5869946,C=CC(=O)N1CCOc2ccc(Nc3nc(Nc4ccc(OCCOC)cc4)ncc3C(C)=O)cc21,IC50,10.0,8.0,1,c1ccc(Nc2nccc(Nc3ccc4c(c3)NCCO4)n2)cc1,489.53,0.247
CHEMBL5882559,C=CC(=O)N1CCOc2ccc(Nc3nc(Nc4ccc(OCCOC)cc4)ncc3F)cc21,IC50,55.0,7.259637310505756,1,c1ccc(Nc2nccc(Nc3ccc4c(c3)NCCO4)n2)cc1,465.49,0.361
CHEMBL5994162,C=CC(=O)N1CCOc2ccc(Nc3nc(Nc4ccc5[nH]ncc5c4)ncc3C(C)=O)cc21,IC50,55.0,7.259637310505756,1,c1cc(Nc2ccc3c(c2)NCCO3)nc(Nc2ccc3[nH]ncc3c2)n1,455.48,0.295
CHEMBL6000527,C=CC(=O)N1CCOc2ccc(Nc3nc(Nc4ccc5c(c4)CC(=O)N5)ncc3C(C)=O)cc21,IC50,55.0,7.259637310505756,1,O=C1Cc2cc(Nc3nccc(Nc4ccc5c(c4)NCCO5)n3)ccc2N1,470.49,0.369
CHEMBL6015025,C=CC(=O)N1CCOc2ccc(Nc3nc(Nc4ccc5c(cnn5C)c4)ncc3C(C)=O)cc21,IC50,55.0,7.259637310505756,1,c1cc(Nc2ccc3c(c2)NCCO3)nc(Nc2ccc3[nH]ncc3c2)n1,469.51,0.322
CHEMBL5964556,C=CC(=O)N1CCOc2ccc(Nc3ncc(Cl)c(Nc4ccccc4C(=O)C(=O)N(C)C)n3)cc21,IC50,14.7,7.832682665251823,1,c1ccc(Nc2ccnc(Nc3ccc4c(c3)NCCO4)n2)cc1,506.95,0.282
CHEMBL5939963,C=CC(=O)N1CCOc2ccc(Nc3ncc(F)c(Nc4ccc(OCc5ccccn5)c(Cl)c4)n3)cc21,IC50,550.0,6.259637310505756,1,c1ccc(COc2ccc(Nc3ccnc(Nc4ccc5c(c4)NCCO5)n3)cc2)nc1,532.96,0.281
CHEMBL5982687,C=CC(=O)N1CCOc2ccc(Nc3ncc(F)c(Nc4ccc5c(c4)CC(=O)N5)n3)cc21,IC50,55.0,7.259637310505756,1,O=C1Cc2cc(Nc3ccnc(Nc4ccc5c(c4)NCCO5)n3)ccc2N1,446.44,0.515
CHEMBL5815780,C=CC(=O)N1CCOc2ccc(Nc3ncc(F)c(Nc4cccc(Cl)c4)n3)cc21,IC50,1000.0,5.999999999999999,0,c1ccc(Nc2ccnc(Nc3ccc4c(c3)NCCO4)n2)cc1,425.85,0.578
CHEMBL3786858,C=CC(=O)N1CC[C@@H](COc2nc(Nc3cnn(C)c3)nc3[nH]cc(Cl)c23)C1,Ki,8.0,8.096910013008056,1,c1cc2c(OC[C@@H]3CCNC3)nc(Nc3cn[nH]c3)nc2[nH]1,401.86,0.615
CHEMBL3787327,C=CC(=O)N1CC[C@@H](COc2nc(Nc3cnn(C)c3)nc3[nH]ccc23)C1,Ki,590.0,6.229147988357855,1,c1cc2c(OC[C@@H]3CCNC3)nc(Nc3cn[nH]c3)nc2[nH]1,367.41,0.645
CHEMBL3087204,C=CC(=O)N1CC[C@@H](N2C(=O)N(Cc3ccccc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)C1,IC50,107.1,6.970210529168144,1,O=C1N(Cc2ccccc2)Cc2cnc(Nc3ccc(N4CCNCC4)cc3)nc2N1[C@@H]1CCNC1,582.71,0.402
CHEMBL5404368,C=CC(=O)N1CC[C@@H](N2N=C(Nc3ccc(Oc4ccccc4)cc3)c3c[nH]c4ncnc2c34)C1,IC50,712.0,6.147520006363143,1,c1ccc(Oc2ccc(NC3=NN([C@@H]4CCNC4)c4ncnc5[nH]cc3c45)cc2)cc1,465.52,0.43
CHEMBL4206312,C=CC(=O)N1CC[C@@H](Nc2nc(Nc3ccc(N4CCN(C)CC4)cc3)c3ncn(C(C)C)c3n2)C1,IC50,29.0,7.537602002101043,1,c1nc2c(Nc3ccc(N4CCNCC4)cc3)nc(N[C@@H]3CCNC3)nc2[nH]1,489.63,0.489
CHEMBL4127897,C=CC(=O)N1CC[C@@H](Nc2nc(Nc3ccccc3)nc3cnc(Nc4ccc(N5CCN(C)CC5)cn4)cc23)C1,IC50,3.3,8.481486060122112,1,c1ccc(Nc2nc(N[C@@H]3CCNC3)c3cc(Nc4ccc(N5CCNCC5)cn4)ncc3n2)cc1,550.67,0.28
CHEMBL4209368,C=CC(=O)N1CC[C@@H](Nc2nc(Nc3cnn(C)c3)c3ncn(C(C)C)c3n2)C1,Ki,105.0,6.978810700930062,1,c1nc2c(Nc3cn[nH]c3)nc(N[C@@H]3CCNC3)nc2[nH]1,395.47,0.616
CHEMBL4206481,C=CC(=O)N1CC[C@@H](Nc2nc(Nc3cnn(C)c3)nc3[nH]cc(Cl)c23)C1,Ki,4.0,8.397940008672036,1,c1cc2c(N[C@@H]3CCNC3)nc(Nc3cn[nH]c3)nc2[nH]1,386.85,0.581
CHEMBL6013821,C=CC(=O)N1CC[C@@H](Nc2nnc(C(N)=O)c(Nc3ccc(C(=O)N4CCOCC4)cc3)n2)C1,IC50,55.0,7.259637310505756,1,O=C(c1ccc(Nc2cnnc(N[C@@H]3CCNC3)n2)cc1)N1CCOCC1,466.5,0.491
CHEMBL3946096,C=CC(=O)N1CC[C@@H](Oc2cc3c(Nc4ccc(F)c(Cl)c4F)ncnc3cc2OC)C[C@@H]1C(=O)NC,IC50,0.9,9.045757490560677,1,c1ccc(Nc2ncnc3ccc(OC4CCNCC4)cc23)cc1,531.95,0.351
CHEMBL3972168,C=CC(=O)N1CC[C@@H](Oc2cc3c(Nc4ccc(F)c(Cl)c4F)ncnc3cc2OC)C[C@@H]1C(=O)OC,IC50,1.7,8.769551078621726,1,c1ccc(Nc2ncnc3ccc(OC4CCNCC4)cc23)cc1,532.93,0.271
CHEMBL3958624,C=CC(=O)N1CC[C@@H](Oc2cc3c(Nc4ccc(F)c(Cl)c4F)ncnc3cc2OC)C[C@@H]1C(N)=O,IC50,0.7,9.15490195998574,1,c1ccc(Nc2ncnc3ccc(OC4CCNCC4)cc23)cc1,517.92,0.362
CHEMBL3663929,C=CC(=O)N1CC[C@@H](Oc2nc(Nc3ccc(N4CCC(N5CCN(C)CC5)CC4)cc3)c(C(N)=O)nc2CC)C1,IC50,1.7,8.769551078621726,1,c1cc(N2CCC(N3CCNCC3)CC2)ccc1Nc1cncc(O[C@@H]2CCNC2)n1,562.72,0.444
CHEMBL4073062,C=CC(=O)N1CC[C@@H](n2c(=O)cc(C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)C1,IC50,436.3,6.360214787013179,1,O=c1ccc2cnc(Nc3ccc(N4CCNCC4)cc3)nc2n1[C@@H]1CCNC1,503.61,0.513
CHEMBL5291403,C=CC(=O)N1CC[C@@H](n2cc(-c3cnc4ccccc4c3)c3c(N)ncnc32)C1,IC50,0.4,9.397940008672036,1,c1ccc2ncc(-c3cn([C@@H]4CCNC4)c4ncncc34)cc2c1,384.44,0.548
CHEMBL5563422,C=CC(=O)N1CC[C@@H](n2cc(-c3ncnc4cc(OC)c(OC)cc34)c(-c3cccc(OC)c3)n2)C1,IC50,36.0,7.443697499232712,1,c1ccc(-c2nn([C@@H]3CCNC3)cc2-c2ncnc3ccccc23)cc1,485.54,0.363
CHEMBL5557178,C=CC(=O)N1CC[C@@H](n2nc(-c3ccc(Oc4ccc5c(c4)ncn5C)c(C)c3)c3c(C)ncnc32)C1,IC50,4645.0,5.333014281670339,0,c1ncc2c(-c3ccc(Oc4ccc5[nH]cnc5c4)cc3)nn([C@@H]3CCNC3)c2n1,493.57,0.328
CHEMBL5789996,C=CC(=O)N1CC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3cnccc32)C1,IC50,550.0,6.259637310505756,1,c1ccc(Oc2ccc(-c3nn([C@@H]4CCNC4)c4ccncc34)cc2)cc1,410.48,0.441
CHEMBL5291034,C=CC(=O)N1CC[C@@H](n2nc(-c3cnc4ccccc4c3)c3c(N)ncnc32)C1,IC50,5.4,8.267606240177031,1,c1ccc2ncc(-c3nn([C@@H]4CCNC4)c4ncncc34)cc2c1,385.43,0.544
CHEMBL5971352,C=CC(=O)N1CC[C@@H](n2nc(C(=O)Nc3nc4cc(C#N)ccc4o3)c3c(N)ncnc32)C1,IC50,37.5,7.425968732272281,1,O=C(Nc1nc2ccccc2o1)c1nn([C@@H]2CCNC2)c2ncncc12,443.43,0.445
CHEMBL5943616,C=CC(=O)N1CC[C@@H](n2nc(C(=O)Nc3nc4cc(CCOC)ccc4o3)c3c(N)ncnc32)C1,IC50,10.0,8.0,1,O=C(Nc1nc2ccccc2o1)c1nn([C@@H]2CCNC2)c2ncncc12,476.5,0.381
CHEMBL5805659,C=CC(=O)N1CC[C@@H](n2nc(C(=O)Nc3nc4cc(F)ccc4o3)c3c(N)ncnc32)C1,IC50,21.3,7.671620396561262,1,O=C(Nc1nc2ccccc2o1)c1nn([C@@H]2CCNC2)c2ncncc12,436.41,0.462
CHEMBL3087201,C=CC(=O)N1CC[C@H](N2C(=O)N(C(C)C)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)C1,IC50,864.0,6.063486257521107,1,O=C1NCc2cnc(Nc3ccc(N4CCNCC4)cc3)nc2N1[C@H]1CCNC1,534.67,0.542
CHEMBL3087202,C=CC(=O)N1CC[C@H](N2C(=O)N(C)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)C1,IC50,525.0,6.279840696594042,1,O=C1NCc2cnc(Nc3ccc(N4CCNCC4)cc3)nc2N1[C@H]1CCNC1,506.61,0.596
CHEMBL3087199,C=CC(=O)N1CC[C@H](N2C(=O)N(C3CCCC3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)C1,IC50,58.7,7.231361898752384,1,O=C1N(C2CCCC2)Cc2cnc(Nc3ccc(N4CCNCC4)cc3)nc2N1[C@H]1CCNC1,560.7,0.515
CHEMBL3087200,C=CC(=O)N1CC[C@H](N2C(=O)N(C3CCCCC3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)C1,IC50,42.9,7.367542707815276,1,O=C1N(C2CCCCC2)Cc2cnc(Nc3ccc(N4CCNCC4)cc3)nc2N1[C@H]1CCNC1,574.73,0.499
CHEMBL3087205,C=CC(=O)N1CC[C@H](N2C(=O)N(Cc3ccccc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)C1,IC50,8.8,8.05551732784983,1,O=C1N(Cc2ccccc2)Cc2cnc(Nc3ccc(N4CCNCC4)cc3)nc2N1[C@H]1CCNC1,582.71,0.402
CHEMBL3087193,C=CC(=O)N1CC[C@H](N2C(=O)N(c3ccccc3)Cc3cnc(Nc4ccc(C5CCN(C)CC5)cc4)nc32)C1,IC50,16.2,7.790484985457368,1,O=C1N(c2ccccc2)Cc2cnc(Nc3ccc(C4CCNCC4)cc3)nc2N1[C@H]1CCNC1,537.67,0.457
CHEMBL3087194,C=CC(=O)N1CC[C@H](N2C(=O)N(c3ccccc3)Cc3cnc(Nc4ccc(CCN5CCN(C)CC5)cc4)nc32)C1,IC50,41.3,7.384049948343597,1,O=C1N(c2ccccc2)Cc2cnc(Nc3ccc(CCN4CCNCC4)cc3)nc2N1[C@H]1CCNC1,566.71,0.416
CHEMBL3086103,C=CC(=O)N1CC[C@H](N2C(=O)N(c3ccccc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(C(F)(F)F)c4)nc32)C1,IC50,55.5,7.255707016877323,1,O=C1N(c2ccccc2)Cc2cnc(Nc3ccc(N4CCNCC4)cc3)nc2N1[C@H]1CCNC1,606.65,0.406
CHEMBL3086102,C=CC(=O)N1CC[C@H](N2C(=O)N(c3ccccc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc32)C1,Kd,1.4,8.853871964321762,1,O=C1N(c2ccccc2)Cc2cnc(Nc3ccc(N4CCNCC4)cc3)nc2N1[C@H]1CCNC1,552.68,0.463
CHEMBL3086104,C=CC(=O)N1CC[C@H](N2C(=O)N(c3ccccc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(Cl)c4)nc32)C1,IC50,35.6,7.448550002027123,1,O=C1N(c2ccccc2)Cc2cnc(Nc3ccc(N4CCNCC4)cc3)nc2N1[C@H]1CCNC1,573.1,0.439
CHEMBL3086105,C=CC(=O)N1CC[C@H](N2C(=O)N(c3ccccc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(F)c4)nc32)C1,IC50,17.1,7.767003889607845,1,O=C1N(c2ccccc2)Cc2cnc(Nc3ccc(N4CCNCC4)cc3)nc2N1[C@H]1CCNC1,556.65,0.462
CHEMBL3086106,C=CC(=O)N1CC[C@H](N2C(=O)N(c3ccccc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(OC)c4)nc32)C1,IC50,7.2,8.142667503568731,1,O=C1N(c2ccccc2)Cc2cnc(Nc3ccc(N4CCNCC4)cc3)nc2N1[C@H]1CCNC1,568.68,0.431
CHEMBL3087196,C=CC(=O)N1CC[C@H](N2C(=O)N(c3ccccc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4)nc32)C1,IC50,29.1,7.536107011014091,1,O=C1N(c2ccccc2)Cc2cnc(Nc3ccc(N4CCNCC4)cc3)nc2N1[C@H]1CCNC1,538.66,0.479
CHEMBL3087198,C=CC(=O)N1CC[C@H](N2C(=O)N(c3ccccc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)C1,IC50,15.2,7.818156412055226,1,O=C1N(c2ccccc2)Cc2cnc(Nc3ccc(N4CCNCC4)cc3)nc2N1[C@H]1CCNC1,568.68,0.431
CHEMBL3087195,C=CC(=O)N1CC[C@H](N2C(=O)N(c3ccccc3)Cc3cnc(Nc4cccc(N5CCN(C)CC5)c4)nc32)C1,IC50,97.9,7.009217308196861,1,O=C1N(c2ccccc2)Cc2cnc(Nc3cccc(N4CCNCC4)c3)nc2N1[C@H]1CCNC1,538.66,0.479
CHEMBL3087197,C=CC(=O)N1CC[C@H](N2C(=O)N(c3ccccc3)Cc3cnc(Nc4ccccc4)nc32)C1,IC50,235.4,6.628193541492584,1,O=C1N(c2ccccc2)Cc2cnc(Nc3ccccc3)nc2N1[C@H]1CCNC1,440.51,0.608
CHEMBL4071474,C=CC(=O)N1CC[C@H](N2C(=O)N(c3ccccc3Cl)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc32)C1,IC50,0.5,9.30102999566398,1,O=C1N(c2ccccc2)Cc2cnc(Nc3ccc(N4CCNCC4)cc3)nc2N1[C@H]1CCNC1,587.13,0.42
CHEMBL5837411,C=CC(=O)N1CC[C@H](Nc2cncc(-c3cnc(Nc4cccc(Cl)c4)nc3)c2)C1,IC50,1370.0,5.863279432843593,0,c1ccc(Nc2ncc(-c3cncc(N[C@H]4CCNC4)c3)cn2)cc1,420.9,0.583
CHEMBL5799378,C=CC(=O)N1CC[C@H](Nc2cncc(-c3cnc(Nc4cccc(Cl)c4)nc3)n2)C1,IC50,639.0,6.194499141841599,1,c1ccc(Nc2ncc(-c3cncc(N[C@H]4CCNC4)n3)cn2)cc1,421.89,0.587
CHEMBL5853424,C=CC(=O)N1CC[C@H](Nc2cncc(-c3cnc(Nc4cccc(OC(F)F)c4)nc3)c2)C1,IC50,8650.0,5.062983892535185,0,c1ccc(Nc2ncc(-c3cncc(N[C@H]4CCNC4)c3)cn2)cc1,452.47,0.498
CHEMBL5814182,C=CC(=O)N1CC[C@H](Nc2cncc(-c3cnc(Nc4cccc(OC(F)F)c4)nc3)n2)C1,IC50,1460.0,5.835647144215562,0,c1ccc(Nc2ncc(-c3cncc(N[C@H]4CCNC4)n3)cn2)cc1,453.45,0.5
CHEMBL6020006,C=CC(=O)N1CC[C@H](Nc2cncc(-c3cnc(Oc4cccc(Cl)c4)nc3)c2)C1,IC50,5180.0,5.285670240254767,0,c1ccc(Oc2ncc(-c3cncc(N[C@H]4CCNC4)c3)cn2)cc1,421.89,0.601
CHEMBL4213741,C=CC(=O)N1CC[C@H](Nc2nc(Nc3ccc(N4CCN(C)CC4)cc3)c3ncn(C(C)C)c3n2)C1,Ki,164.0,6.785156151952301,1,c1nc2c(Nc3ccc(N4CCNCC4)cc3)nc(N[C@H]3CCNC3)nc2[nH]1,489.63,0.489
CHEMBL4125840,C=CC(=O)N1CC[C@H](Nc2nc(Nc3ccccc3)nc3cnc(Nc4ccc(N5CCN(C)CC5)cn4)cc23)C1,IC50,9.9,8.00436480540245,1,c1ccc(Nc2nc(N[C@H]3CCNC3)c3cc(Nc4ccc(N5CCNCC5)cn4)ncc3n2)cc1,550.67,0.28
CHEMBL3919447,C=CC(=O)N1CC[C@H](Oc2cc3c(N[C@H](C)c4ccccc4)ncnc3cc2OC)C1,IC50,12.0,7.920818753952375,1,c1ccc(CNc2ncnc3ccc(O[C@H]4CCNC4)cc23)cc1,418.5,0.585
CHEMBL3904966,C=CC(=O)N1CC[C@H](Oc2cc3c(Nc4ccc(Br)c(Cl)c4F)ncnc3cc2OC)C1,IC50,8.0,8.096910013008056,1,c1ccc(Nc2ncnc3ccc(O[C@H]4CCNC4)cc23)cc1,521.77,0.359
CHEMBL3968784,C=CC(=O)N1CC[C@H](Oc2cc3c(Nc4ccc(Cl)c(Cl)c4F)ncnc3cc2OC)C1,IC50,1.3,8.886056647693163,1,c1ccc(Nc2ncnc3ccc(O[C@H]4CCNC4)cc23)cc1,477.32,0.398
CHEMBL3965391,C=CC(=O)N1CC[C@H](Oc2cc3c(Nc4ccc(F)c(Cl)c4F)ncnc3cc2OC)C1,IC50,1.3,8.886056647693163,1,c1ccc(Nc2ncnc3ccc(O[C@H]4CCNC4)cc23)cc1,460.87,0.432
CHEMBL3979366,C=CC(=O)N1CC[C@H](Oc2cc3c(Nc4ccc(F)c(Cl)c4F)ncnc3cc2OC)C[C@H]1C(=O)NCCN(C)C,IC50,6.6,8.18045606445813,1,c1ccc(Nc2ncnc3ccc(OC4CCNCC4)cc23)cc1,589.04,0.271
CHEMBL3985465,C=CC(=O)N1CC[C@H](Oc2cc3c(Nc4ccc(F)c(Cl)c4F)ncnc3cc2OC)C[C@H]1C(=O)NCCO,IC50,1.8,8.744727494896694,1,c1ccc(Nc2ncnc3ccc(OC4CCNCC4)cc23)cc1,561.97,0.268
CHEMBL3980793,C=CC(=O)N1CC[C@H](Oc2cc3c(Nc4ccc(F)c(Cl)c4F)ncnc3cc2OC)C[C@H]1C(=O)NCCOC,IC50,3.8,8.42021640338319,1,c1ccc(Nc2ncnc3ccc(OC4CCNCC4)cc23)cc1,576.0,0.212
CHEMBL3935492,C=CC(=O)N1CC[C@H](Oc2cc3c(Nc4ccc(F)c(Cl)c4F)ncnc3cc2OC)C[C@H]1C(=O)NCCS(C)(=O)=O,IC50,3.0,8.522878745280337,1,c1ccc(Nc2ncnc3ccc(OC4CCNCC4)cc23)cc1,624.07,0.257
CHEMBL3932784,C=CC(=O)N1CC[C@H](Oc2cc3c(Nc4ccc(F)c(Cl)c4F)ncnc3cc2OC)C[C@H]1C(=O)NCCSC,IC50,1.4,8.853871964321762,1,c1ccc(Nc2ncnc3ccc(OC4CCNCC4)cc23)cc1,592.07,0.198
CHEMBL3929060,C=CC(=O)N1CC[C@H](Oc2cc3c(Nc4ccc(F)c(Cl)c4F)ncnc3cc2OC)C[C@H]1C(N)=O,IC50,0.7,9.15490195998574,1,c1ccc(Nc2ncnc3ccc(OC4CCNCC4)cc23)cc1,517.92,0.362
CHEMBL3922182,C=CC(=O)N1CC[C@H](Oc2cc3c(Nc4ccc(OCc5ccccn5)c(Cl)c4)ncnc3cc2OC)C1,IC50,5.0,8.301029995663981,1,c1ccc(COc2ccc(Nc3ncnc4ccc(O[C@H]5CCNC5)cc34)cc2)nc1,532.0,0.295
CHEMBL3940909,C=CC(=O)N1CC[C@H](Oc2ccc3ncnc(Nc4ccc(F)c(Cl)c4F)c3c2)C1,IC50,9.0,8.045757490560675,1,c1ccc(Nc2ncnc3ccc(O[C@H]4CCNC4)cc23)cc1,430.84,0.478
CHEMBL3965087,C=CC(=O)N1CC[C@H](Oc2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)C1,IC50,8.0,8.096910013008056,1,c1ccc(COc2ccc(Nc3ncnc4ccc(O[C@H]5CCNC5)cc34)cc2)cc1,518.98,0.292
CHEMBL4093766,C=CC(=O)N1CC[C@H](n2c(=O)cc(C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)C1,IC50,91.8,7.037157318798757,1,O=c1ccc2cnc(Nc3ccc(N4CCNCC4)cc3)nc2n1[C@H]1CCNC1,503.61,0.513
CHEMBL4475243,C=CC(=O)N1CC[C@H](n2cc(-c3cc4cc(C)cc(OC)c4s3)c3c(N)ncnc32)C1,IC50,1000.0,5.999999999999999,0,c1ccc2sc(-c3cn([C@H]4CCNC4)c4ncncc34)cc2c1,433.54,0.488
CHEMBL5523462,C=CC(=O)N1CC[C@H](n2cc(-c3ccncc3)c(-c3cc(F)cc(OCc4ccc5c(c4)CN(C)C5=O)c3)n2)C1,IC50,540.0,6.267606240177031,1,O=C1NCc2cc(COc3cccc(-c4nn([C@H]5CCNC5)cc4-c4ccncc4)c3)ccc21,537.6,0.314
CHEMBL5512556,C=CC(=O)N1CC[C@H](n2cc(-c3ccncc3)c(-c3cc(OCc4ccc5c(c4)CN(C)C5=O)ccc3F)n2)C1,IC50,100.0,7.0,1,O=C1NCc2cc(COc3cccc(-c4nn([C@H]5CCNC5)cc4-c4ccncc4)c3)ccc21,537.6,0.314
CHEMBL5567814,C=CC(=O)N1CC[C@H](n2cc(-c3ccncc3)c(-c3ccc(F)c(OCc4ccc5c(c4)CN(C)C5=O)c3)n2)C1,IC50,82.0,7.086186147616282,1,O=C1NCc2cc(COc3cccc(-c4nn([C@H]5CCNC5)cc4-c4ccncc4)c3)ccc21,537.6,0.314
CHEMBL5512543,C=CC(=O)N1CC[C@H](n2cc(-c3ccncc3)c(-c3cccc(/C=C/c4cc5n(n4)CCOC5)c3)n2)C1,IC50,260.0,6.585026652029182,1,C(=C\c1cc2n(n1)CCOC2)/c1cccc(-c2nn([C@H]3CCNC3)cc2-c2ccncc2)c1,492.58,0.371
CHEMBL5558098,C=CC(=O)N1CC[C@H](n2cc(-c3ccncc3)c(-c3cccc(/C=C/c4ccc5c(c4)CN(C)C5=O)c3)n2)C1,IC50,220.0,6.657577319177793,1,O=C1NCc2cc(/C=C/c3cccc(-c4nn([C@H]5CCNC5)cc4-c4ccncc4)c3)ccc21,515.62,0.257
CHEMBL5542205,C=CC(=O)N1CC[C@H](n2cc(-c3ccncc3)c(-c3cccc(/C=C/c4ncc(C5CC5)o4)c3)n2)C1,IC50,3.0,8.522878745280337,1,C(=C\c1ncc(C2CC2)o1)/c1cccc(-c2nn([C@H]3CCNC3)cc2-c2ccncc2)c1,477.57,0.324
CHEMBL5555813,C=CC(=O)N1CC[C@H](n2cc(-c3ccncc3)c(-c3cccc(COc4ccc5c(c4)CN(C)C5=O)c3)n2)C1,IC50,170.0,6.769551078621726,1,O=C1NCc2cc(OCc3cccc(-c4nn([C@H]5CCNC5)cc4-c4ccncc4)c3)ccc21,519.61,0.33
CHEMBL5568120,C=CC(=O)N1CC[C@H](n2cc(-c3ccncc3)c(-c3cccc(NC(=O)c4ccc5c(c4)CN(C)C5=O)c3)n2)C1,IC50,18.0,7.744727494896693,1,O=C(Nc1cccc(-c2nn([C@H]3CCNC3)cc2-c2ccncc2)c1)c1ccc2c(c1)CNC2=O,532.6,0.371
CHEMBL5563485,C=CC(=O)N1CC[C@H](n2cc(-c3ccncc3)c(-c3cccc(NC(=O)c4cccc(OC)c4F)c3)n2)C1,IC50,29.0,7.537602002101043,1,O=C(Nc1cccc(-c2nn([C@H]3CCNC3)cc2-c2ccncc2)c1)c1ccccc1,511.56,0.354
CHEMBL5559069,C=CC(=O)N1CC[C@H](n2cc(-c3ccncc3)c(-c3cccc(NC(=O)c4cn(C5CC5)cn4)c3)n2)C1,IC50,210.0,6.6777807052660805,1,O=C(Nc1cccc(-c2nn([C@H]3CCNC3)cc2-c2ccncc2)c1)c1cn(C2CC2)cn1,493.57,0.386
CHEMBL5560320,C=CC(=O)N1CC[C@H](n2cc(-c3ccncc3)c(-c3cccc(NC(=O)c4ncc(C5CC5)o4)c3)n2)C1,IC50,33.0,7.481486060122112,1,O=C(Nc1cccc(-c2nn([C@H]3CCNC3)cc2-c2ccncc2)c1)c1ncc(C2CC2)o1,494.56,0.374
CHEMBL5517919,C=CC(=O)N1CC[C@H](n2cc(-c3ccncc3)c(-c3cccc(OCc4ccc5c(c4)CN(C)C5=O)c3)n2)C1,IC50,30.0,7.522878745280337,1,O=C1NCc2cc(COc3cccc(-c4nn([C@H]5CCNC5)cc4-c4ccncc4)c3)ccc21,519.61,0.33
CHEMBL5537023,C=CC(=O)N1CC[C@H](n2cc(-c3ccncn3)c(-c3cccc(/C=C/c4ncc(C5CC5)o4)c3)n2)C1,IC50,120.0,6.920818753952375,1,C(=C\c1ncc(C2CC2)o1)/c1cccc(-c2nn([C@H]3CCNC3)cc2-c2ccncn2)c1,478.56,0.347
